split_label,dataset_id,system_id,corruption_family,corruption_level,seed_role,seed_count,run_count,accuracy_mean,accuracy_std,error_rate_mean,error_rate_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,observed_label_accuracy_mean,observed_label_accuracy_std,observed_label_f1_mean,observed_label_f1_std,unsafe_acceptance_rate_mean,unsafe_acceptance_rate_std,false_positive_rate_mean,false_positive_rate_std,false_negative_rate_mean,false_negative_rate_std,technical_failure_rate_mean,technical_failure_rate_std,rejection_rate_mean,rejection_rate_std,high_corruption_unsafe_acceptance_rate_mean,high_corruption_unsafe_acceptance_rate_std
audit,bank_marketing,pure_mavs_gc,distribution_shift,0.1,shadow,2,2,0.9044465468306528,0.0,0.09555345316934716,0.0,0.704225352112676,0.0,0.38461538461538464,0.0,0.4975124378109453,0.0,0.9044465468306528,0.0,0.4975124378109453,0.0,0.022653721682847898,0.0,0.022653721682847898,0.0,0.6153846153846154,0.0,0.0,0.0,0.9328287606433302,0.0,0.0,0.0
audit,bank_marketing,pure_mavs_gc,distribution_shift,0.2,shadow,2,2,0.8993390950686324,0.0,0.10066090493136759,0.0,0.704225352112676,0.0,0.390625,0.0,0.5025125628140703,0.0,0.8993390950686324,0.0,0.5025125628140703,0.0,0.024547048509643482,0.0,0.024547048509643482,0.0,0.609375,0.0,0.0,0.0,0.9278088459583121,0.0,0.0,0.0
audit,bank_marketing,pure_mavs_gc,distribution_shift,0.4,shadow,2,2,0.8888224745965332,0.0,0.11117752540346681,0.0,0.704225352112676,0.0,0.4098360655737705,0.0,0.5181347150259068,0.0,0.8888224745965332,0.0,0.5181347150259068,0.0,0.02939118264520644,0.0,0.02939118264520644,0.0,0.5901639344262295,0.0,0.0,0.0,0.9151225343693963,0.0,0.0,0.0
audit,bank_marketing,pure_mavs_gc,distribution_shift,0.6,shadow,2,2,0.8759970993473531,0.0,0.12400290065264685,0.0,0.7050359712230215,0.0,0.4298245614035088,0.0,0.5340599455040872,0.0,0.8759970993473531,0.0,0.5340599455040872,0.0,0.035621198957428324,0.0,0.035621198957428324,0.0,0.5701754385964912,0.0,0.0,0.0,0.8992023205221175,0.0,0.0,0.0
audit,bank_marketing,pure_mavs_gc,distribution_shift,0.8,shadow,2,2,0.8672811059907835,0.0,0.13271889400921655,0.0,0.7054263565891473,0.0,0.4619289340101523,0.0,0.558282208588957,0.0,0.8672811059907835,0.0,0.558282208588957,0.0,0.04279279279279279,0.0,0.04279279279279279,0.0,0.5380710659898477,0.0,0.0,0.0,0.8811059907834101,0.0,0.04279279279279279,0.0
audit,bank_marketing,pure_mavs_gc,distribution_shift,1.0,shadow,2,2,0.8470290771175727,0.0,0.1529709228824273,0.0,0.6859504132231405,0.0,0.5,0.0,0.5783972125435539,0.0,0.8470290771175727,0.0,0.5783972125435539,0.0,0.0608,0.0,0.0608,0.0,0.5,0.0,0.0,0.0,0.8470290771175727,0.0,0.0608,0.0
locked,bank_marketing,pure_mavs_gc,distribution_shift,0.0,primary,3,3,0.9059942490599425,0.0,0.09400575094005748,0.0,0.7131147540983607,0.0,0.32892249527410206,0.0,0.4501940491591203,0.0,0.9059942490599425,0.0,0.4501940491591203,0.0,0.01753507014028056,0.0,0.01753507014028056,0.0,0.6710775047258979,0.0,0.0,0.0,0.9460296394602964,0.0,0.0,0.0
locked,bank_marketing,pure_mavs_gc,distribution_shift,0.05,primary,3,3,0.9037714285714286,0.0,0.09622857142857144,0.0,0.7119341563786008,0.0,0.3301526717557252,0.0,0.4511082138200782,0.0,0.9037714285714286,0.0,0.4511082138200782,0.0,0.01817709685795897,0.0,0.01817709685795897,0.0,0.6698473282442748,0.0,0.0,0.0,0.9444571428571429,0.0,0.0,0.0
locked,bank_marketing,pure_mavs_gc,distribution_shift,0.1,primary,3,3,0.902554399243141,0.0,0.09744560075685904,0.0,0.7107438016528925,0.0,0.3346303501945525,0.0,0.45502645502645495,0.0,0.902554399243141,0.0,0.45502645502645495,0.0,0.01884760366182014,0.0,0.01884760366182014,0.0,0.6653696498054474,0.0,0.0,0.0,0.9427625354777672,0.0,0.0,0.0
locked,bank_marketing,pure_mavs_gc,distribution_shift,0.2,primary,3,3,0.8978139298423996,0.0,0.1021860701576004,0.0,0.7107438016528925,0.0,0.3412698412698413,0.0,0.4611260053619303,0.0,0.8978139298423996,0.0,0.4611260053619303,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.6587301587301587,0.0,0.0,0.0,0.938485002541942,0.0,0.0,0.0
